y_true,y_pred,score,group
1,0,0.428472,A
0,0,0.362898,A
1,1,0.509213,A
1,1,0.713965,A
1,0,0.459348,A
0,0,0.286831,A
1,1,0.563962,A
1,0,0.266616,A
1,0,0.459079,A
0,1,0.542127,A
1,1,0.652642,A
0,1,0.651140,A
0,0,0.344288,A
1,0,0.186267,A
1,0,0.294937,A
1,1,0.686186,A
1,1,0.549661,A
0,0,0.488201,A
1,0,0.401211,A
1,0,0.334887,A
0,1,0.606255,A
0,0,0.100965,A
0,1,0.520089,A
1,1,0.504093,A
1,1,0.765250,A
1,1,0.638466,A
0,0,0.296712,A
1,1,0.827616,A
1,0,0.496154,A
1,1,0.553046,A
1,1,0.752479,A
1,1,0.628962,A
0,1,0.510025,A
1,1,0.821448,A
0,1,0.559133,A
1,1,0.500341,A
1,0,0.416597,A
0,0,0.233922,A
0,1,0.635586,A
1,1,0.909729,A
0,0,0.346389,A
1,0,0.175181,A
0,1,0.516776,A
1,0,0.434146,A
0,1,0.506340,A
0,0,0.459672,A
1,0,0.318445,A
0,0,0.318141,A
0,0,0.239752,A
1,0,0.331739,A
1,1,0.616315,A
1,0,0.165304,A
1,1,0.654758,A
1,0,0.329297,A
1,1,0.744687,A
0,0,0.396442,A
0,1,0.569917,A
1,0,0.445692,A
0,0,0.325657,A
0,1,0.599918,A
1,0,0.413059,A
1,0,0.431734,A
1,0,0.261640,A
1,1,0.697037,A
0,0,0.291518,A
0,0,0.366653,A
1,0,0.310287,A
0,0,0.161913,A
0,1,0.713104,A
0,0,0.309408,A
0,0,0.185853,A
1,0,0.394372,A
0,1,0.654349,A
0,0,0.387210,A
1,1,0.615928,A
1,1,0.647567,A
1,0,0.455143,A
0,0,0.411634,A
1,1,0.683105,A
1,1,0.880848,A
1,1,0.644127,A
1,0,0.477489,A
1,1,0.720926,A
0,0,0.071738,A
1,0,0.412788,A
1,1,0.576601,A
1,1,0.539679,A
1,0,0.402607,A
1,1,0.627592,A
1,0,0.435479,A
1,1,0.506420,A
0,1,0.512361,A
1,1,0.532055,A
0,1,0.508727,A
1,1,0.743808,A
0,0,0.428920,A
0,0,0.233209,A
1,1,0.624352,A
1,0,0.316430,A
0,1,0.548670,A
1,0,0.427668,A
1,1,0.740223,A
0,0,0.390717,A
0,1,0.648332,A
1,1,0.508667,A
1,0,0.454592,A
0,0,0.248281,A
0,0,0.442449,A
0,1,0.624007,A
0,0,0.241081,A
1,1,0.750173,A
1,1,0.779565,A
1,1,0.677773,A
1,1,0.717453,A
1,1,0.607608,A
0,0,0.498236,A
0,1,0.746746,A
1,0,0.484301,A
1,1,0.547661,A
1,1,0.521351,A
1,0,0.419195,A
0,0,0.492528,A
0,0,0.402139,A
1,1,0.524990,A
1,1,0.668545,A
1,0,0.484605,A
0,0,0.267040,A
0,1,0.598807,A
0,0,0.332852,A
1,0,0.374917,A
1,0,0.398237,A
0,0,0.367796,A
0,1,0.644540,A
1,1,0.756478,A
1,1,0.633171,A
1,0,0.408359,A
0,0,0.126525,A
1,1,0.554753,A
1,0,0.479245,A
0,1,0.518745,A
1,0,0.405281,A
0,1,0.539703,A
1,0,0.453649,A
1,0,0.499885,A
0,0,0.411086,A
1,1,0.560235,A
1,1,0.703086,A
1,1,0.618348,A
0,0,0.486207,A
1,1,0.737206,A
0,0,0.261783,A
0,1,0.541915,A
0,0,0.305044,A
0,1,0.715666,A
1,1,0.703620,A
1,1,0.668738,A
0,0,0.173875,A
0,0,0.342066,A
0,0,0.447787,A
0,1,0.531600,A
1,1,0.804681,A
0,0,0.447101,A
1,1,0.664450,A
1,1,0.504126,A
1,1,0.751892,A
1,0,0.380299,A
0,0,0.373674,A
1,1,0.514679,A
0,0,0.249360,A
1,1,0.739246,A
0,0,0.305695,A
1,1,0.539829,A
1,1,0.915245,A
0,0,0.488988,A
1,0,0.335464,A
0,0,0.484453,A
0,0,0.273134,A
0,1,0.536298,A
1,1,0.507348,A
1,1,0.677728,A
1,1,0.872293,A
1,1,0.529051,A
0,1,0.669092,A
1,1,0.683571,A
0,0,0.373458,A
1,0,0.467401,A
1,1,0.617781,A
1,1,0.636442,A
0,0,0.352061,A
1,1,0.519597,A
0,0,0.313688,A
0,1,0.553627,A
0,0,0.266097,A
0,0,0.369982,A
0,0,0.202144,A
1,1,0.748605,A
1,1,0.542006,A
1,1,0.549443,A
0,1,0.784936,A
1,1,0.733082,A
1,0,0.451628,A
0,1,0.542011,A
0,1,0.523306,A
0,1,0.722364,A
0,1,0.560784,A
0,0,0.497294,A
1,1,0.717460,A
1,1,0.672870,A
1,1,0.740983,A
1,0,0.491776,A
1,1,0.759379,A
1,0,0.414366,A
0,0,0.452423,A
1,0,0.412419,A
1,0,0.450459,A
0,0,0.323662,A
0,0,0.492809,A
1,1,0.712525,A
1,0,0.458672,A
0,1,0.716392,A
0,0,0.377915,A
1,1,0.644530,A
0,0,0.391380,A
1,1,0.587394,A
0,0,0.277358,A
1,1,0.570474,A
1,0,0.312945,A
0,0,0.331975,A
0,1,0.500084,A
0,1,0.529231,A
1,1,0.728235,A
1,1,0.729911,A
1,0,0.320826,A
0,0,0.491712,A
0,0,0.244081,A
0,1,0.611713,A
0,1,0.731702,A
1,0,0.358250,A
0,1,0.564757,A
1,1,0.506914,A
0,0,0.320125,A
1,1,0.634012,A
0,0,0.023030,A
0,1,0.637172,A
1,1,0.720364,A
1,0,0.436448,A
0,0,0.262951,A
1,1,0.606366,A
1,1,0.652032,A
0,0,0.331344,A
1,0,0.441706,A
1,1,0.567311,A
0,1,0.800751,A
1,1,0.666496,A
1,1,0.573815,A
1,0,0.413105,A
1,1,0.680554,A
1,1,0.639084,A
1,1,0.538489,A
1,0,0.468891,A
1,1,0.679544,A
0,0,0.463830,A
0,0,0.389567,A
1,0,0.348911,A
0,0,0.291513,A
1,1,0.815489,A
0,0,0.095142,A
0,0,0.350159,A
0,1,0.631407,A
0,0,0.464073,A
1,1,0.610073,A
1,1,0.675113,A
1,0,0.362745,A
0,0,0.081876,A
0,0,0.372856,A
1,0,0.267952,A
1,1,0.728593,A
1,0,0.347649,A
1,1,0.771827,A
1,0,0.464558,A
0,0,0.323381,A
0,0,0.278688,A
0,0,0.131398,A
1,0,0.496166,A
0,0,0.226015,A
0,1,0.553396,A
1,1,0.895823,A
1,0,0.443597,A
0,0,0.447696,A
1,1,0.620428,A
1,1,0.618985,A
1,0,0.352972,A
1,1,0.599602,A
1,1,0.844482,A
0,1,0.529790,A
0,1,0.588223,A
1,1,0.541315,A
1,1,0.582621,A
0,1,0.786910,A
0,0,0.197491,A
0,0,0.452002,A
0,0,0.352674,A
0,1,0.531695,A
1,1,0.880370,A
0,0,0.296056,A
0,1,0.544650,A
0,0,0.406566,A
1,1,0.621423,A
1,0,0.308299,A
1,1,0.766412,A
1,1,0.676577,A
1,1,0.530204,A
1,0,0.356314,A
1,0,0.269588,A
0,0,0.355819,A
1,1,0.567106,A
0,0,0.309161,A
0,1,0.683170,A
0,0,0.427520,A
1,1,0.705814,A
1,1,0.557490,A
0,1,0.734545,A
0,0,0.254787,A
0,1,0.581367,A
1,0,0.403359,A
1,1,0.759683,A
0,1,0.633782,A
0,0,0.439085,A
1,0,0.314127,A
0,1,0.518242,A
1,1,0.567562,A
0,1,0.641482,A
1,1,0.978320,A
0,0,0.200255,A
0,0,0.193044,A
1,0,0.360982,A
1,1,0.632085,A
0,1,0.695361,A
0,0,0.315278,A
1,0,0.462105,A
1,1,0.602063,A
1,1,0.712771,A
1,1,0.774432,A
0,1,0.547062,A
1,1,0.604231,A
0,0,0.352410,A
1,0,0.453921,A
1,0,0.430889,A
0,1,0.781709,A
1,1,0.555270,A
1,1,0.562214,A
0,1,0.727383,A
1,1,0.562168,A
1,0,0.408764,A
1,0,0.493238,A
0,1,0.511868,A
1,0,0.483270,A
0,1,0.643241,A
1,1,0.575166,A
1,0,0.236838,A
1,1,0.610983,A
1,1,0.792880,A
1,1,0.727438,A
0,1,0.702964,A
0,0,0.127758,A
1,1,0.648621,A
0,1,0.627861,A
0,0,0.261174,A
0,1,0.673985,A
0,0,0.262352,A
1,0,0.443418,A
0,1,0.615827,A
1,0,0.446428,A
1,0,0.338359,A
0,1,0.623086,A
0,0,0.315203,A
1,1,0.699682,A
0,0,0.261502,A
0,1,0.545421,A
1,0,0.467752,A
1,1,0.786043,A
1,1,0.571925,A
1,1,0.514166,A
1,1,0.571405,A
1,1,0.622867,A
1,0,0.477897,A
1,1,0.584710,A
0,0,0.478119,A
0,1,0.520795,A
0,0,0.397463,A
1,0,0.446387,A
0,0,0.499430,A
0,1,0.678333,A
1,0,0.363243,A
1,1,0.867762,A
0,0,0.263594,A
0,1,0.535318,A
0,0,0.260925,A
1,1,0.642592,A
1,0,0.414616,A
0,0,0.357953,A
1,0,0.438033,A
0,0,0.144252,A
1,1,0.852178,A
0,0,0.412957,A
1,1,0.682330,A
1,1,0.609409,A
0,1,0.508687,A
1,1,0.673245,A
0,0,0.316541,A
0,0,0.425783,A
0,0,0.337357,A
0,0,0.434515,A
1,1,0.861096,A
1,0,0.472033,A
0,1,0.853956,A
0,0,0.177306,A
0,1,0.520901,A
0,1,0.718135,A
0,0,0.213817,A
0,0,0.470715,A
0,1,0.598702,A
1,1,0.526685,A
1,1,0.563489,A
0,1,0.652126,A
0,0,0.379542,A
1,1,0.613848,A
1,1,0.647972,A
0,1,0.581959,A
0,1,0.618822,A
0,1,0.627784,A
0,0,0.370260,A
1,1,0.612815,A
1,1,0.693104,A
1,1,0.860259,A
0,0,0.471731,A
1,1,0.771097,A
0,1,0.547811,A
1,1,0.707943,A
0,0,0.466952,A
1,1,0.623456,A
1,1,0.746106,A
1,1,0.540996,A
0,0,0.378856,A
0,1,0.763006,A
1,0,0.462932,A
0,0,0.426871,A
0,1,0.919431,A
0,0,0.473465,A
0,0,0.443814,A
0,1,0.627777,A
0,1,0.529464,A
0,1,0.590566,A
1,1,0.685713,A
1,1,0.564833,A
0,0,0.184832,A
0,0,0.354869,A
1,1,0.839131,A
1,1,0.685691,A
1,0,0.331540,A
0,0,0.347686,A
0,0,0.398410,A
1,1,0.822745,A
1,1,0.674778,A
1,1,0.798989,A
1,0,0.481285,A
0,1,0.516008,A
1,0,0.360196,A
0,0,0.386458,A
0,0,0.239365,A
1,1,0.689258,A
1,1,0.756508,A
1,1,0.624265,A
1,1,0.651604,A
0,1,0.643079,A
1,1,0.809826,A
1,1,0.955646,A
0,0,0.384023,A
1,0,0.213859,A
1,0,0.463930,A
0,0,0.495204,A
0,0,0.173698,A
1,0,0.396999,A
0,1,0.628569,A
0,0,0.357957,A
1,1,0.560833,A
1,1,0.719684,A
1,0,0.497425,A
0,0,0.320633,A
1,1,0.525542,A
0,0,0.128267,A
1,1,0.722546,A
1,0,0.236915,A
0,1,0.509410,A
1,0,0.270112,A
0,0,0.480745,A
1,1,0.654081,A
1,1,0.537171,A
0,1,0.522673,A
1,1,0.544842,A
1,1,0.915649,A
0,0,0.452548,A
0,0,0.361322,A
1,0,0.359302,A
0,0,0.488158,A
0,0,0.293401,A
1,1,0.900818,A
1,1,0.683352,A
1,0,0.486384,A
0,0,0.471265,A
0,0,0.303482,A
0,0,0.411582,A
0,1,0.682911,A
0,0,0.360254,A
1,0,0.153625,A
0,0,0.291677,A
1,1,0.588241,A
0,1,0.689935,A
0,0,0.156767,A
1,1,0.572765,A
0,0,0.295840,A
1,1,0.567561,A
1,0,0.391740,A
1,0,0.396598,A
1,0,0.377556,A
0,0,0.281677,A
1,0,0.376084,A
1,1,0.749916,A
1,0,0.499019,A
1,1,0.888940,A
1,1,0.528134,A
1,0,0.444768,A
0,1,0.590525,A
1,1,0.596586,A
1,1,0.630116,A
1,0,0.480129,A
0,1,0.588727,A
0,0,0.352701,A
0,0,0.343393,A
0,0,0.360611,A
1,1,0.522835,A
0,1,0.651437,A
1,0,0.293171,A
1,1,0.658971,A
0,0,0.271347,A
1,1,0.517388,A
0,1,0.744518,A
1,1,0.705962,A
0,0,0.270667,A
1,1,0.738539,A
0,0,0.222022,A
0,1,0.624271,A
0,0,0.370856,A
1,1,0.567518,A
0,0,0.196341,A
0,1,0.601360,A
0,1,0.595320,A
0,1,0.517553,A
1,0,0.471105,A
1,1,0.625775,A
0,0,0.206006,A
0,0,0.458555,A
0,0,0.189486,A
1,1,0.754079,A
1,1,0.805876,A
1,0,0.410087,A
1,0,0.363601,A
1,1,0.552330,A
1,0,0.179150,A
0,0,0.329423,A
0,1,0.575072,A
1,0,0.372446,A
1,0,0.385682,A
0,1,0.625221,A
1,1,0.788233,A
1,0,0.473990,A
1,1,0.701922,A
1,1,0.763246,A
0,0,0.201669,A
1,0,0.409603,A
0,0,0.169689,A
1,1,0.797188,A
0,1,0.714403,A
0,0,0.451151,A
1,1,0.516445,A
1,1,0.571969,A
1,1,0.682150,A
0,0,0.139918,A
1,0,0.481724,A
1,1,0.774570,A
1,1,0.697595,A
0,0,0.183399,A
0,1,0.696367,A
0,0,0.351997,A
1,0,0.411333,A
0,0,0.433773,A
0,0,0.283649,A
1,1,0.517661,A
0,1,0.536264,A
0,0,0.385740,A
0,1,0.506492,A
0,1,0.662651,A
1,1,0.522257,A
0,0,0.153206,A
0,1,0.568859,A
1,1,0.632986,A
0,0,0.448870,A
1,1,0.607277,A
0,0,0.316102,A
0,0,0.344957,A
0,1,0.765893,A
1,1,0.538224,A
1,1,0.929476,A
1,0,0.481960,A
1,1,0.732573,A
0,0,0.424495,A
0,0,0.199256,A
1,1,0.555473,A
1,1,0.756787,A
0,0,0.227672,A
0,0,0.325812,A
1,1,0.706569,A
0,0,0.414817,A
1,1,0.716519,A
1,1,0.667340,A
1,0,0.253025,A
1,0,0.279898,A
1,0,0.355350,A
0,0,0.445375,A
1,0,0.386279,A
0,0,0.321882,A
1,1,0.575135,A
0,0,0.448940,A
0,0,0.355859,A
1,0,0.478390,A
1,1,0.698535,A
1,1,0.548247,A
0,1,0.636806,A
1,1,0.603429,A
0,0,0.086446,A
1,1,0.666629,A
0,1,0.684235,A
1,1,0.647465,A
1,1,0.504681,A
1,0,0.261361,A
0,0,0.174298,A
1,0,0.286292,A
1,0,0.350762,A
0,1,0.517660,A
1,1,0.636971,A
0,1,0.528416,A
1,1,0.864499,A
1,1,0.534450,A
1,1,0.922406,A
1,1,0.712121,A
1,1,0.774260,A
0,0,0.266504,A
1,1,0.504300,A
0,0,0.260338,A
1,0,0.482448,A
0,1,0.664470,A
1,1,0.650407,A
0,0,0.148026,A
1,1,0.552615,A
0,0,0.403675,A
0,0,0.221436,A
1,0,0.267526,A
0,1,0.512136,A
1,1,0.563325,A
0,0,0.309200,A
0,0,0.298566,A
0,0,0.349325,A
1,0,0.313606,A
0,0,0.465827,A
1,0,0.332042,A
1,1,0.741151,A
0,0,0.436446,A
0,0,0.222347,A
0,1,0.557489,A
1,0,0.451987,A
1,0,0.166680,A
1,1,0.668901,A
1,0,0.495020,A
1,1,0.601835,A
1,1,0.919470,A
1,1,0.805531,A
0,0,0.433002,A
0,1,0.513808,A
1,0,0.455137,A
1,0,0.340253,A
0,0,0.228492,A
0,1,0.729889,A
1,1,0.602007,A
1,1,0.601097,A
1,0,0.415452,A
0,0,0.430188,A
0,1,0.703181,A
0,0,0.325257,A
0,1,0.541196,A
1,1,0.741994,A
0,1,0.778305,A
1,1,0.670705,A
0,0,0.482567,A
0,1,0.532975,A
0,0,0.149087,A
0,0,0.136746,A
1,0,0.493458,A
0,0,0.294817,A
1,0,0.199233,A
1,1,0.825605,A
1,1,0.753438,A
1,0,0.297778,A
1,1,0.707792,A
0,0,0.460315,A
0,1,0.643621,A
0,1,0.538661,A
1,1,0.751146,A
0,0,0.333995,A
0,1,0.503872,A
1,0,0.490961,A
1,0,0.302864,A
1,1,0.571813,A
1,0,0.433775,A
0,1,0.516870,A
1,1,0.508036,A
0,1,0.647649,A
0,0,0.141139,A
1,0,0.432986,A
0,0,0.378613,A
1,0,0.326597,A
0,0,0.226230,A
1,0,0.373626,A
1,1,0.554398,A
1,1,0.796198,A
1,1,0.551615,A
1,0,0.463209,A
0,0,0.446675,A
0,0,0.202800,A
0,1,0.678991,A
0,1,0.569536,A
1,1,0.808562,A
0,1,0.681316,A
0,1,0.547728,A
1,1,0.756962,A
1,1,0.687394,A
0,0,0.439883,A
1,0,0.312609,A
0,0,0.305992,A
1,1,0.585550,A
1,1,0.660522,A
1,1,0.663325,A
1,1,0.574130,A
1,1,0.837705,A
1,0,0.453918,A
1,1,0.532467,A
0,0,0.422764,A
1,1,0.670143,A
0,0,0.458213,A
1,1,0.856424,A
1,1,0.541277,A
1,1,0.706218,A
0,0,0.374378,A
0,0,0.487381,A
0,0,0.462556,A
0,0,0.139103,A
1,0,0.432698,A
1,1,0.837760,A
1,0,0.391815,A
0,1,0.513740,A
0,0,0.291876,A
0,0,0.488963,A
0,0,0.335693,A
0,0,0.342895,A
0,0,0.450590,A
0,1,0.522350,A
0,0,0.270099,A
0,0,0.334736,A
1,1,0.910379,A
0,1,0.518860,A
0,0,0.421767,A
0,0,0.489746,A
1,1,0.695291,A
1,0,0.260603,A
0,1,0.754423,A
0,0,0.230874,A
1,1,0.585149,A
0,1,0.584707,A
1,1,0.657644,A
1,0,0.385789,A
0,1,0.725814,A
1,1,0.856923,A
0,0,0.236305,A
0,0,0.257201,A
0,0,0.194936,A
0,0,0.240108,A
1,0,0.375364,A
1,1,0.669439,A
1,1,0.718267,A
0,1,0.581885,A
0,0,0.456169,A
1,0,0.485364,A
1,1,0.566714,A
0,1,0.587899,A
1,1,0.593876,A
0,0,0.415303,A
1,1,0.501370,A
1,0,0.442895,A
1,0,0.233717,A
0,1,0.583931,A
1,0,0.414495,A
0,1,0.604441,A
0,0,0.275835,A
1,1,0.508292,A
1,1,0.797604,A
1,1,0.593123,A
1,1,0.687263,A
0,1,0.656586,A
1,1,0.550467,A
0,1,0.832075,A
0,1,0.768676,A
0,0,0.493203,A
0,0,0.473109,A
0,0,0.475037,A
0,1,0.768873,A
1,1,0.845759,A
1,1,0.682153,A
0,0,0.273517,A
1,1,0.659125,A
1,1,0.518212,A
0,0,0.389725,A
1,0,0.194819,A
1,1,0.670588,A
1,1,0.943484,A
1,1,0.512932,A
0,0,0.355965,A
1,1,0.624239,A
1,0,0.457762,A
1,1,0.658962,A
0,1,0.586917,A
1,1,0.731924,A
0,0,0.384783,A
1,1,0.707168,A
0,0,0.386633,A
0,1,0.518281,A
0,0,0.346112,A
1,1,0.784931,A
1,1,0.625635,A
0,0,0.419329,A
1,0,0.410561,A
0,1,0.504915,A
0,1,0.542021,A
1,1,0.630771,A
1,0,0.288007,A
1,1,0.666391,A
0,0,0.481896,A
1,1,0.830739,A
1,1,0.519588,A
0,0,0.137401,A
0,0,0.172880,A
0,0,0.470311,A
1,1,0.651260,A
1,1,0.539117,A
1,1,0.660987,A
1,1,0.707453,A
1,0,0.411630,A
1,1,0.563119,A
1,1,0.545474,A
1,1,0.670572,A
0,1,0.596348,A
1,0,0.224260,A
0,1,0.856687,A
1,1,0.549764,A
1,1,0.716265,A
0,0,0.278544,A
0,0,0.152469,A
1,1,0.801619,A
0,1,0.523082,A
1,0,0.241176,A
0,1,0.620923,A
1,0,0.373958,A
0,1,0.621080,A
1,1,0.534208,A
1,1,0.773730,A
1,0,0.401695,A
0,0,0.471749,A
1,1,0.638963,A
1,1,0.762090,A
1,1,0.700065,A
1,1,0.687591,A
0,0,0.380321,A
0,0,0.337788,A
1,1,0.529216,A
0,1,0.624403,A
0,0,0.438569,A
1,1,0.614449,A
0,0,0.479011,A
0,0,0.411214,A
1,1,0.555898,A
1,0,0.472168,A
1,1,0.825318,A
1,1,0.654398,A
0,0,0.182188,A
1,0,0.352630,A
0,1,0.550381,A
0,0,0.460383,A
1,0,0.185018,A
0,0,0.275089,A
0,0,0.478411,A
1,0,0.456047,A
0,1,0.629063,A
0,0,0.382329,A
0,0,0.124599,A
0,1,0.758192,A
1,1,0.513055,A
0,0,0.441236,A
1,1,0.660891,A
1,0,0.488969,A
0,0,0.246362,A
0,0,0.305441,A
1,1,0.747959,A
0,0,0.212965,A
0,0,0.183904,A
1,1,0.524351,A
1,0,0.467171,A
1,1,0.548037,A
1,1,0.602778,A
1,0,0.468542,A
1,0,0.370335,A
0,0,0.439686,A
1,1,0.597450,A
1,1,0.651242,A
1,1,0.510442,A
0,1,0.519061,A
0,0,0.497299,A
1,1,0.509750,A
0,0,0.254244,A
0,1,0.603004,A
0,1,0.758209,A
0,1,0.618804,A
0,0,0.286100,A
1,1,0.620606,A
1,1,0.670842,A
0,0,0.336240,A
0,0,0.130487,A
0,1,0.503720,A
1,1,0.706229,A
1,1,0.592593,A
0,0,0.197934,A
0,1,0.719449,A
1,1,0.627620,A
1,0,0.421756,A
0,0,0.254529,A
0,1,0.621796,A
0,0,0.195210,A
1,1,0.676770,A
1,1,0.855024,A
1,1,0.752458,A
1,1,0.509631,A
1,0,0.433191,A
0,0,0.365471,A
0,0,0.256127,A
1,1,0.852797,A
0,0,0.225872,A
1,0,0.429759,A
0,1,0.588274,A
1,1,0.839237,A
1,0,0.315025,A
1,0,0.396226,A
1,1,0.839020,A
1,0,0.416057,A
0,0,0.493084,A
1,1,0.825714,A
1,0,0.457972,A
1,1,0.897475,A
1,0,0.435448,A
0,1,0.592544,A
1,1,0.766805,A
1,1,0.587231,A
0,0,0.463447,A
1,0,0.433773,A
0,0,0.374704,A
0,0,0.219344,A
1,0,0.470755,A
0,0,0.327480,A
0,1,0.596717,A
0,1,0.550335,A
1,0,0.258435,A
0,1,0.770758,A
0,0,0.260097,A
1,1,0.811250,A
0,0,0.407467,A
0,0,0.169160,A
1,1,0.631920,A
0,0,0.406215,A
1,1,0.780272,A
0,0,0.380235,A
0,0,0.198114,A
0,0,0.342218,A
0,0,0.298982,A
0,1,0.581400,A
1,1,0.847669,A
0,0,0.426338,A
1,1,0.516316,A
0,1,0.516003,A
1,1,0.650605,A
0,0,0.328708,A
1,1,0.575255,A
1,1,0.510311,A
1,1,0.767932,A
0,0,0.197146,A
1,1,0.647908,A
1,0,0.337833,A
0,1,0.702365,A
1,1,0.732918,A
0,0,0.484935,A
1,1,0.815257,A
0,1,0.515722,A
0,1,0.643492,A
1,1,0.595512,A
1,0,0.290239,A
0,0,0.253054,A
0,0,0.127645,A
0,0,0.447410,A
1,1,0.627559,A
1,1,0.675487,A
1,1,0.781316,A
0,1,0.596006,A
1,1,0.567159,A
1,0,0.491299,A
1,1,0.567675,A
1,0,0.326738,A
0,0,0.071454,A
1,1,0.744983,A
0,0,0.041714,A
0,0,0.331185,A
0,0,0.378213,A
0,1,0.866307,A
0,0,0.338570,A
1,1,0.531998,A
1,1,0.745674,A
0,1,0.778004,A
0,0,0.345507,A
0,0,0.300665,A
1,1,0.582778,A
0,0,0.366805,A
1,0,0.481728,A
0,0,0.160713,A
0,0,0.413927,A
1,1,0.628870,A
1,1,0.671265,A
1,0,0.458094,A
0,1,0.609581,A
0,0,0.464096,A
0,1,0.593496,A
1,1,0.829743,A
1,0,0.257047,A
1,1,0.601375,A
0,1,0.750803,A
0,1,0.556207,A
1,1,0.509837,A
1,0,0.227068,A
1,1,0.838256,A
1,0,0.336238,A
0,0,0.428192,A
1,1,0.629899,A
1,1,0.790744,A
0,1,0.633914,A
0,1,0.678595,A
1,1,0.503109,A
0,0,0.449773,A
0,0,0.356662,A
0,1,0.515013,A
1,0,0.444354,A
0,0,0.352333,A
1,0,0.408629,A
1,0,0.351632,A
1,1,0.587000,A
0,0,0.321883,A
1,1,0.697437,A
0,1,0.646907,A
0,1,0.558271,A
0,1,0.505018,A
1,1,0.519643,A
0,0,0.056995,A
1,1,0.924709,A
1,1,0.706730,A
0,0,0.250739,A
0,0,0.089234,A
1,0,0.134659,A
0,1,0.542315,A
0,1,0.699842,A
1,0,0.288392,A
0,0,0.420950,A
0,0,0.291499,A
0,0,0.484557,A
0,1,0.655026,A
0,0,0.286702,A
0,1,0.587428,A
1,0,0.291226,A
1,1,0.717802,A
0,0,0.422760,A
0,0,0.327478,A
1,1,0.893275,A
1,1,0.624971,A
1,0,0.376101,A
0,0,0.125725,A
1,1,0.862951,A
1,1,0.533070,A
1,1,0.599503,A
1,0,0.448216,A
1,1,0.563537,A
1,1,0.754630,A
0,1,0.598825,A
1,1,0.692239,A
1,1,0.711073,A
1,0,0.347552,A
0,0,0.301833,A
0,1,0.641948,A
0,0,0.395877,A
0,1,0.705672,A
0,1,0.579183,A
0,0,0.098188,A
1,1,0.751520,A
0,0,0.226362,A
1,1,0.699482,A
0,0,0.247577,A
1,0,0.279218,A
1,1,0.793912,A
1,0,0.441815,A
1,1,0.708109,A
1,1,0.589729,A
1,1,0.819887,A
0,0,0.160290,A
0,1,0.575494,A
0,0,0.455134,A
0,1,0.643606,A
0,1,0.873920,A
1,1,0.872380,A
0,0,0.294852,A
1,1,0.767847,A
1,1,0.571726,A
1,1,0.668755,A
0,0,0.314360,A
0,0,0.136717,A
0,0,0.489614,A
1,1,0.707727,A
0,0,0.486644,A
0,0,0.460561,A
0,0,0.281936,A
0,0,0.286813,A
1,1,0.501561,A
0,1,0.644062,A
0,0,0.197670,A
0,0,0.327004,A
0,0,0.093482,A
1,0,0.114087,A
1,1,0.629685,A
0,0,0.197277,A
1,1,0.722209,A
1,1,0.689675,A
1,1,0.638941,A
1,0,0.432485,A
1,1,0.721645,A
0,0,0.265069,A
0,0,0.228303,A
0,0,0.432128,A
1,1,0.594910,A
0,1,0.658344,A
0,0,0.220453,A
0,1,0.527001,A
0,1,0.517039,A
1,0,0.487808,A
1,1,0.646895,A
1,1,0.560320,A
0,0,0.220441,A
0,0,0.141138,A
0,0,0.411077,A
1,1,0.565118,A
0,1,0.569708,A
0,1,0.654992,A
0,0,0.425586,A
1,1,0.695577,A
1,0,0.491346,A
0,0,0.494762,A
0,0,0.480809,A
1,0,0.420612,A
1,1,0.775523,A
0,0,0.422726,A
1,1,0.527258,B
0,0,0.339374,B
1,1,0.623991,B
1,1,0.575180,B
1,0,0.385907,B
0,1,0.567046,B
1,1,0.597499,B
1,1,0.762853,B
1,1,0.530717,B
0,0,0.454229,B
0,1,0.630302,B
1,0,0.359469,B
0,1,0.718522,B
1,0,0.243751,B
1,1,0.778106,B
1,1,0.678420,B
1,0,0.448506,B
1,1,0.803201,B
1,0,0.148596,B
1,1,0.890158,B
1,1,0.782922,B
1,1,0.747420,B
1,1,0.705445,B
0,0,0.194813,B
0,0,0.271982,B
1,1,0.678988,B
0,1,0.650442,B
0,1,0.582393,B
1,0,0.373991,B
1,1,0.744301,B
0,1,0.510615,B
0,0,0.240018,B
1,1,0.607473,B
1,1,0.812578,B
0,1,0.584784,B
1,1,0.791882,B
0,1,0.589047,B
1,0,0.359888,B
0,1,0.845195,B
0,1,0.594799,B
0,0,0.441059,B
0,1,0.582729,B
0,1,0.733888,B
1,1,0.687971,B
1,0,0.390960,B
1,0,0.446380,B
0,1,0.665529,B
0,0,0.187195,B
0,1,0.521476,B
0,0,0.440819,B
0,0,0.313428,B
1,0,0.407898,B
1,1,0.589396,B
0,0,0.404670,B
1,1,0.578756,B
0,0,0.477064,B
0,1,0.565278,B
0,1,0.679504,B
1,1,0.836438,B
0,0,0.339869,B
1,0,0.214679,B
0,0,0.490855,B
0,0,0.299301,B
0,0,0.458898,B
1,1,0.731019,B
1,0,0.445719,B
0,0,0.253634,B
1,0,0.424019,B
0,0,0.232643,B
0,1,0.615233,B
1,1,0.500761,B
1,0,0.441150,B
0,1,0.583749,B
1,0,0.479840,B
0,0,0.342536,B
1,0,0.444203,B
0,0,0.135790,B
1,0,0.386514,B
1,0,0.462881,B
1,1,0.735200,B
1,1,0.839587,B
0,0,0.398907,B
1,0,0.337316,B
