y_true,y_pred,score,sex,race
0,0,0.023884,Female,White
0,0,0.130843,Male,White
1,0,0.228532,Female,White
0,0,0.257367,Male,White
0,0,0.060562,Female,White
0,0,0.172732,Female,Asian-Pac-Islander
0,0,0.400028,Male,White
0,0,0.027969,Female,White
0,0,0.054460,Female,White
0,0,0.419918,Male,White
0,0,0.075962,Male,White
0,0,0.212366,Male,White
1,1,0.691221,Male,White
0,0,0.088420,Male,White
0,0,0.025409,Male,White
0,0,0.160288,Male,White
0,1,0.619495,Female,White
0,0,0.019620,Male,White
0,0,0.045963,Male,White
1,1,0.522121,Male,White
0,0,0.134843,Male,White
1,0,0.094727,Female,White
0,0,0.078070,Female,Black
1,0,0.325651,Male,White
0,0,0.102701,Female,White
0,0,0.136026,Male,White
0,0,0.404563,Male,White
1,0,0.212366,Male,White
1,0,0.139143,Male,White
0,0,0.355779,Male,Black
0,0,0.072265,Male,White
1,1,0.576253,Male,Black
0,0,0.024089,Female,White
0,0,0.164464,Female,Black
0,0,0.184628,Female,White
1,0,0.279318,Male,White
1,0,0.448171,Male,White
0,0,0.026776,Female,White
1,0,0.139650,Male,Black
0,0,0.262507,Male,White
0,0,0.033931,Male,White
0,0,0.213834,Male,White
1,0,0.369453,Male,White
0,0,0.139043,Female,Black
0,0,0.043539,Female,White
1,1,0.865758,Male,White
0,0,0.204057,Male,White
0,1,0.673758,Male,White
1,1,0.715518,Male,Asian-Pac-Islander
0,0,0.146855,Male,White
0,0,0.284635,Male,Black
0,1,0.632114,Male,White
1,0,0.255640,Male,White
0,0,0.016762,Male,Other
0,0,0.441499,Male,White
0,0,0.429235,Female,White
0,0,0.327577,Male,White
0,1,0.513188,Male,White
0,0,0.011347,Female,White
0,0,0.149734,Male,White
1,0,0.053347,Female,White
1,0,0.413166,Male,Asian-Pac-Islander
0,0,0.147990,Male,Asian-Pac-Islander
0,0,0.341555,Male,White
0,0,0.151345,Female,White
1,0,0.376047,Male,White
0,0,0.159559,Male,White
0,0,0.183191,Male,White
0,0,0.035780,Female,Black
1,1,0.784184,Male,White
0,0,0.223752,Female,White
1,0,0.091284,Male,Black
0,0,0.077799,Female,White
0,0,0.117195,Male,White
0,0,0.047804,Male,White
0,0,0.093935,Male,Black
0,0,0.313827,Male,Asian-Pac-Islander
0,1,0.805320,Male,White
0,1,0.685490,Male,White
0,0,0.015578,Male,White
0,0,0.072708,Female,White
0,0,0.078163,Male,White
1,0,0.170794,Male,White
0,0,0.146874,Male,White
0,0,0.372511,Male,Asian-Pac-Islander
0,0,0.177811,Male,White
0,1,0.546678,Male,White
0,0,0.130809,Male,White
0,0,0.062849,Male,White
0,0,0.367241,Male,White
1,1,0.806736,Male,White
0,0,0.103981,Male,White
0,1,0.595791,Male,White
0,0,0.267712,Male,White
0,0,0.255605,Male,Asian-Pac-Islander
0,0,0.152581,Male,White
1,0,0.413210,Male,White
0,0,0.048996,Female,White
1,1,0.614200,Male,White
0,0,0.191426,Female,White
0,0,0.217042,Male,Asian-Pac-Islander
0,0,0.124195,Male,Black
0,0,0.274120,Male,White
0,0,0.300567,Male,White
0,0,0.054094,Female,White
0,0,0.323666,Male,White
0,0,0.449292,Male,White
0,0,0.392517,Male,White
0,0,0.019615,Male,White
0,0,0.319909,Male,White
1,1,0.519861,Male,White
0,0,0.126795,Male,White
0,0,0.095919,Male,White
0,0,0.233432,Male,Asian-Pac-Islander
0,0,0.266116,Male,White
1,0,0.389524,Male,Asian-Pac-Islander
1,0,0.262507,Male,White
0,0,0.153167,Male,White
0,0,0.274120,Male,White
1,1,0.557763,Male,White
1,0,0.156768,Male,Amer-Indian-Eskimo
1,1,0.510926,Male,White
0,0,0.037878,Female,White
0,1,0.501909,Male,White
1,0,0.168815,Male,Black
0,0,0.050342,Male,White
1,0,0.202673,Female,White
1,0,0.269491,Male,White
0,0,0.046559,Female,White
1,0,0.267712,Male,White
0,0,0.269514,Male,Asian-Pac-Islander
1,1,0.535398,Male,White
0,0,0.394678,Male,White
0,0,0.387238,Male,White
1,1,0.588514,Male,White
0,0,0.095919,Male,White
0,0,0.037714,Female,White
0,0,0.330543,Male,White
1,0,0.482747,Male,White
0,0,0.377649,Male,White
0,0,0.170794,Male,White
1,0,0.488514,Male,White
0,0,0.242292,Male,White
0,0,0.083806,Female,White
0,1,0.556661,Male,Black
0,0,0.060727,Male,Black
0,0,0.129280,Female,White
0,0,0.088420,Male,White
0,0,0.036113,Male,White
1,0,0.212316,Male,White
0,0,0.039547,Female,White
0,0,0.329740,Male,White
1,1,0.824367,Male,White
1,1,0.776449,Male,White
1,0,0.441573,Male,White
0,0,0.381024,Male,White
1,1,0.762966,Male,White
0,0,0.050073,Male,White
0,0,0.050357,Male,White
0,0,0.032812,Female,Black
0,0,0.198427,Male,White
0,0,0.038679,Female,Black
0,0,0.135928,Female,Black
0,0,0.029176,Female,White
0,0,0.036895,Female,Black
0,0,0.154007,Male,White
0,0,0.197755,Male,White
0,0,0.240442,Male,White
0,0,0.040252,Female,White
0,0,0.167663,Female,White
0,0,0.049914,Male,Black
1,1,0.535547,Male,White
1,1,0.501984,Male,White
0,0,0.089356,Male,Other
0,0,0.012115,Male,White
1,1,0.743848,Male,White
1,0,0.289361,Male,White
1,0,0.137059,Male,White
1,0,0.386165,Male,White
0,0,0.211520,Female,White
1,1,0.641523,Male,White
0,0,0.486064,Male,White
1,0,0.328623,Female,White
0,0,0.224502,Male,White
0,0,0.123366,Female,White
1,0,0.350881,Male,White
0,0,0.165787,Male,White
0,0,0.179805,Male,Black
0,0,0.068123,Female,White
1,0,0.335505,Male,White
0,0,0.012282,Female,White
0,0,0.130809,Male,White
0,0,0.015730,Female,Black
0,0,0.016952,Female,White
0,0,0.031026,Female,Black
1,1,0.500852,Male,White
0,0,0.214159,Male,White
0,0,0.052055,Male,White
0,0,0.152581,Male,White
0,0,0.178562,Male,White
0,0,0.059089,Male,White
0,0,0.130843,Male,White
0,0,0.126795,Male,White
0,0,0.132348,Male,Amer-Indian-Eskimo
1,0,0.330742,Male,White
0,0,0.114360,Female,White
0,0,0.031712,Male,White
0,0,0.296835,Male,White
0,0,0.340455,Male,White
0,0,0.126795,Male,White
0,0,0.349850,Male,White
0,0,0.030072,Male,Asian-Pac-Islander
0,0,0.069317,Male,White
0,0,0.165787,Male,White
1,1,0.544433,Male,White
0,0,0.127330,Male,White
0,0,0.335572,Male,White
0,0,0.019021,Female,White
1,0,0.252306,Female,White
0,0,0.016878,Male,Black
0,0,0.281188,Female,White
0,0,0.131842,Male,White
0,0,0.137059,Male,White
1,0,0.369314,Male,White
0,0,0.013777,Female,Black
0,0,0.277499,Male,White
0,0,0.142448,Male,White
1,0,0.148612,Female,White
0,0,0.026397,Female,Black
0,0,0.220688,Male,White
0,0,0.259073,Male,White
0,0,0.150591,Male,Other
0,0,0.137037,Male,Asian-Pac-Islander
1,1,0.614657,Male,White
0,0,0.090188,Male,Black
1,0,0.406530,Male,White
0,0,0.197755,Male,White
1,0,0.479580,Male,White
0,0,0.020502,Male,White
0,0,0.041744,Female,Other
0,0,0.165787,Male,White
1,0,0.049222,Female,White
0,0,0.010924,Female,Other
0,0,0.009969,Female,White
0,0,0.243903,Male,White
1,1,0.637347,Male,White
1,0,0.423828,Male,White
0,0,0.054269,Female,White
0,0,0.164580,Male,White
1,0,0.315819,Male,White
1,1,0.778017,Male,White
0,0,0.127321,Female,White
0,0,0.053347,Female,White
0,0,0.063936,Female,Black
0,0,0.036607,Female,White
1,0,0.044983,Female,White
1,0,0.188444,Male,Black
0,1,0.568791,Male,White
0,0,0.285780,Male,Amer-Indian-Eskimo
0,0,0.025269,Female,Black
0,0,0.046559,Female,White
0,0,0.103981,Male,White
1,1,0.508663,Male,White
0,0,0.103981,Male,White
0,0,0.019212,Female,White
0,0,0.157116,Female,White
1,0,0.192094,Male,White
0,0,0.350555,Female,White
0,0,0.107825,Male,White
0,0,0.152581,Male,White
0,0,0.028558,Female,Black
0,0,0.044609,Female,White
0,0,0.048590,Female,White
0,0,0.141382,Male,White
0,1,0.720991,Male,White
0,0,0.125829,Male,White
1,0,0.386165,Male,White
0,0,0.167746,Female,White
0,0,0.341555,Male,White
0,0,0.039215,Female,White
0,0,0.058838,Male,White
0,0,0.050019,Female,Black
0,0,0.122422,Female,White
0,0,0.027613,Male,White
1,0,0.243903,Male,White
1,0,0.381024,Male,White
0,1,0.722869,Male,White
0,0,0.138133,Male,White
0,0,0.093576,Male,White
0,0,0.295960,Female,Asian-Pac-Islander
0,0,0.031077,Female,Black
0,0,0.124625,Male,White
0,0,0.071605,Female,White
0,0,0.018493,Male,White
0,0,0.027961,Female,White
1,0,0.469485,Male,Asian-Pac-Islander
0,0,0.446155,Male,White
0,0,0.298628,Male,Asian-Pac-Islander
0,0,0.034878,Male,White
0,0,0.233157,Male,Black
1,1,0.736914,Male,White
0,0,0.142910,Male,White
0,1,0.825022,Male,White
0,0,0.250561,Male,White
0,0,0.084859,Male,Asian-Pac-Islander
0,0,0.093909,Male,Black
0,0,0.076851,Female,White
0,0,0.153756,Male,White
0,0,0.157320,Male,Asian-Pac-Islander
1,0,0.455085,Male,White
0,0,0.486193,Female,White
0,0,0.383548,Male,White
1,0,0.462583,Male,White
0,1,0.526414,Male,White
1,1,0.673758,Male,White
0,1,0.755600,Male,White
1,0,0.049595,Male,White
0,0,0.068444,Female,White
0,0,0.296231,Male,White
1,0,0.278468,Male,White
0,0,0.026768,Female,White
0,0,0.294053,Female,White
0,0,0.115773,Female,White
1,0,0.472617,Male,White
0,0,0.143028,Female,White
1,1,0.719226,Male,White
1,0,0.432734,Male,White
0,0,0.206394,Male,White
0,0,0.116293,Male,White
1,0,0.258147,Male,White
0,0,0.170794,Male,White
1,0,0.273072,Male,White
0,0,0.015578,Male,White
0,0,0.112636,Male,White
0,0,0.002797,Female,White
0,0,0.083806,Female,White
1,1,0.633185,Male,White
0,0,0.054952,Male,White
0,1,0.883412,Male,Asian-Pac-Islander
0,1,0.570375,Male,White
0,0,0.138672,Male,Black
0,0,0.076579,Male,White
0,0,0.069590,Male,White
0,0,0.004356,Female,White
0,1,0.742233,Male,White
0,0,0.345621,Female,White
0,0,0.033341,Female,Other
0,0,0.051348,Female,White
0,0,0.060368,Female,White
1,1,0.908442,Male,White
0,0,0.036437,Female,White
1,0,0.333622,Male,White
0,0,0.140705,Male,Black
0,0,0.237312,Male,White
0,0,0.078103,Female,Black
1,0,0.126795,Male,White
1,0,0.212366,Male,White
0,0,0.018354,Female,White
0,0,0.146912,Male,White
0,0,0.009873,Female,White
0,0,0.047333,Male,White
0,0,0.153167,Male,White
0,0,0.165787,Male,White
1,0,0.381024,Male,White
1,0,0.159680,Male,White
0,0,0.136130,Male,White
1,0,0.265563,Female,White
0,0,0.148012,Male,White
0,0,0.181234,Male,White
1,0,0.128747,Male,White
0,0,0.163814,Male,Black
0,0,0.036889,Female,Asian-Pac-Islander
1,1,0.705464,Male,White
0,0,0.137084,Female,White
0,0,0.190609,Female,Black
1,0,0.177238,Male,White
0,0,0.494023,Male,White
0,1,0.513076,Male,White
0,0,0.039037,Male,White
1,0,0.115122,Male,White
0,0,0.191393,Male,White
0,0,0.095919,Male,White
0,0,0.044564,Female,White
0,0,0.153167,Male,White
0,0,0.088420,Male,White
0,0,0.162044,Male,White
0,0,0.131842,Male,White
1,1,0.855589,Male,White
0,1,0.832528,Male,White
1,0,0.213130,Female,Asian-Pac-Islander
1,0,0.374602,Male,White
0,1,0.671724,Male,Asian-Pac-Islander
0,0,0.015717,Male,Black
0,0,0.287503,Male,White
1,0,0.161540,Female,White
0,0,0.443658,Male,Black
0,0,0.021209,Female,Black
0,0,0.269550,Male,White
0,0,0.082217,Female,Black
0,0,0.017564,Female,White
0,1,0.601427,Male,White
1,0,0.385163,Male,White
0,0,0.116185,Male,White
0,0,0.057574,Female,Asian-Pac-Islander
0,0,0.026768,Female,White
0,0,0.340672,Male,White
1,0,0.175199,Male,Black
1,1,0.639369,Male,White
0,0,0.049927,Female,Black
0,0,0.177281,Male,White
0,0,0.213747,Male,White
1,0,0.237312,Male,White
1,0,0.355849,Male,White
1,1,0.523251,Male,White
0,0,0.012173,Female,Black
1,0,0.366190,Male,White
0,0,0.411016,Male,White
0,0,0.014021,Female,White
0,0,0.243026,Female,White
1,1,0.661871,Male,White
1,0,0.319909,Male,White
0,0,0.070489,Female,White
0,1,0.581267,Male,White
0,0,0.127321,Female,White
0,0,0.026776,Female,White
0,0,0.197755,Male,White
1,0,0.314041,Female,White
0,0,0.117195,Male,White
0,0,0.289361,Male,White
0,0,0.007358,Female,Amer-Indian-Eskimo
1,0,0.148012,Male,White
0,0,0.028239,Female,White
0,0,0.024188,Female,Black
0,0,0.171437,Male,White
1,0,0.049010,Female,White
0,0,0.045990,Male,White
0,0,0.057282,Female,Black
0,0,0.035780,Female,Black
0,0,0.050019,Female,Black
0,1,0.711016,Male,White
0,0,0.050705,Female,White
0,0,0.497568,Male,White
0,0,0.081478,Male,White
1,0,0.180837,Female,White
1,0,0.298666,Male,White
0,0,0.288537,Female,White
0,0,0.044983,Female,White
0,0,0.411016,Male,White
0,0,0.003275,Female,Amer-Indian-Eskimo
0,1,0.546678,Male,White
0,0,0.192094,Male,White
0,0,0.198427,Male,White
0,0,0.006169,Female,White
0,0,0.082775,Male,White
0,0,0.016075,Male,Black
0,0,0.296773,Male,White
0,0,0.052907,Female,White
0,0,0.107745,Female,White
0,0,0.118931,Female,Black
0,0,0.095919,Male,White
0,0,0.243903,Male,White
0,0,0.046940,Male,White
0,0,0.396633,Male,White
0,0,0.099423,Female,White
1,1,0.587345,Male,White
1,0,0.197708,Male,White
0,0,0.034601,Female,White
0,0,0.112636,Male,White
1,1,0.763784,Male,White
0,0,0.059261,Female,Black
0,0,0.050705,Female,White
0,1,0.717333,Male,White
0,0,0.018991,Male,White
0,0,0.126236,Female,White
1,0,0.374602,Male,White
0,0,0.333108,Female,White
0,0,0.208614,Female,White
1,0,0.479580,Male,White
0,0,0.088013,Female,White
0,0,0.486139,Male,White
0,0,0.234157,Male,White
0,0,0.064176,Male,Black
0,0,0.060499,Male,White
1,0,0.134350,Male,Black
0,0,0.148012,Male,White
0,0,0.045926,Female,Black
0,0,0.044371,Female,Black
0,0,0.185233,Male,White
0,0,0.005368,Female,White
1,0,0.156605,Male,Black
1,1,0.717418,Male,Asian-Pac-Islander
0,1,0.544339,Male,White
0,0,0.162044,Male,White
1,1,0.681637,Male,White
0,0,0.232483,Male,White
0,0,0.091821,Male,Black
0,0,0.381951,Male,White
0,0,0.348821,Male,White
0,0,0.027961,Female,White
0,0,0.032928,Female,White
1,1,0.545556,Male,White
0,0,0.077460,Male,White
0,0,0.062145,Female,Amer-Indian-Eskimo
1,0,0.445254,Male,White
0,0,0.117563,Female,White
1,1,0.823052,Male,White
0,0,0.056420,Male,White
0,0,0.185950,Female,White
0,0,0.057584,Female,White
0,0,0.095568,Male,Amer-Indian-Eskimo
1,1,0.745569,Male,White
0,0,0.417317,Male,White
1,0,0.381772,Male,Black
0,0,0.115744,Male,White
0,0,0.424120,Male,White
0,0,0.221467,Male,White
0,0,0.317779,Male,White
0,0,0.046003,Male,White
0,0,0.030848,Female,Other
0,1,0.502964,Male,Black
0,0,0.344699,Female,White
1,0,0.131842,Male,White
1,0,0.205654,Male,White
0,0,0.026068,Male,White
1,0,0.105967,Male,White
1,0,0.106073,Female,White
0,0,0.182559,Male,White
0,0,0.107825,Male,White
1,0,0.136524,Male,White
0,0,0.056811,Female,Black
0,0,0.165787,Male,White
0,0,0.143028,Female,White
0,0,0.039005,Female,Black
0,0,0.143028,Female,White
0,0,0.105908,Female,Other
0,1,0.673494,Male,White
1,0,0.102264,Male,White
0,0,0.131842,Male,White
0,0,0.004632,Female,White
1,1,0.751451,Male,White
0,0,0.094727,Female,White
0,0,0.042737,Female,White
1,0,0.381024,Male,White
0,0,0.197894,Male,Black
0,0,0.022579,Female,White
1,1,0.683534,Male,White
0,0,0.114827,Male,Black
0,0,0.016126,Female,Other
0,0,0.146278,Female,White
1,0,0.293131,Male,White
1,1,0.615060,Male,White
0,0,0.221467,Male,White
0,0,0.082562,Male,White
0,0,0.157834,Female,White
0,0,0.016747,Female,White
0,0,0.289361,Male,White
0,0,0.176008,Male,White
1,0,0.391652,Male,White
0,1,0.816348,Male,White
0,0,0.020508,Male,White
0,0,0.045719,Male,Black
0,0,0.045742,Female,White
0,0,0.060774,Male,White
1,0,0.317779,Male,White
1,0,0.490777,Male,White
1,0,0.483877,Male,White
0,0,0.093236,Female,White
1,0,0.375522,Male,Black
0,0,0.306259,Female,White
0,0,0.137094,Male,White
1,0,0.419593,Male,White
0,0,0.165088,Female,White
0,0,0.084567,Female,White
1,0,0.235677,Male,White
0,0,0.023249,Female,White
0,0,0.437259,Male,White
1,1,0.815067,Male,White
0,0,0.136995,Female,White
0,0,0.012607,Female,Black
0,0,0.026776,Female,White
0,0,0.074643,Female,White
0,1,0.758002,Female,White
1,1,0.522196,Male,White
0,0,0.176622,Male,White
0,0,0.237312,Male,White
0,0,0.066428,Female,White
0,0,0.090909,Male,Black
0,0,0.017794,Female,Black
0,0,0.245521,Male,White
1,1,0.695765,Male,White
0,0,0.019882,Female,White
0,0,0.103510,Female,White
0,0,0.092101,Male,White
1,1,0.881552,Male,White
0,0,0.440165,Male,White
1,0,0.204915,Male,White
0,0,0.064788,Female,Asian-Pac-Islander
1,0,0.130788,Male,Asian-Pac-Islander
0,0,0.017794,Female,White
0,0,0.048590,Female,White
0,1,0.803229,Male,White
1,0,0.260815,Male,White
0,0,0.016882,Female,White
0,0,0.061387,Male,White
1,0,0.227750,Male,White
0,0,0.008731,Female,White
1,1,0.737791,Male,White
1,1,0.546678,Male,White
0,0,0.408717,Male,White
0,1,0.566385,Male,White
0,0,0.391609,Male,Asian-Pac-Islander
0,0,0.010897,Female,White
0,0,0.031480,Female,Black
0,0,0.385021,Male,White
1,0,0.437259,Male,White
0,0,0.197726,Male,Asian-Pac-Islander
0,0,0.033135,Female,White
0,0,0.182604,Male,White
1,1,0.530606,Female,Black
0,0,0.021587,Male,White
0,0,0.021415,Male,White
1,1,0.693151,Male,White
0,0,0.204950,Female,White
0,0,0.084873,Male,White
0,0,0.141896,Male,White
0,0,0.125829,Male,White
1,0,0.057584,Female,White
0,0,0.227697,Male,White
0,0,0.111764,Male,White
0,0,0.063163,Female,White
0,0,0.037389,Female,White
1,0,0.387238,Male,White
0,0,0.055083,Male,White
0,1,0.507547,Female,White
1,0,0.235731,Male,White
0,1,0.638324,Male,White
0,0,0.111711,Female,White
0,0,0.080015,Female,Black
1,0,0.224450,Male,White
0,0,0.441080,Male,White
0,0,0.360115,Male,White
0,1,0.693151,Male,White
0,0,0.317779,Male,White
0,0,0.280230,Male,White
1,1,0.731731,Male,White
0,0,0.337527,Male,White
1,1,0.715494,Male,White
1,0,0.347623,Male,White
0,0,0.040413,Male,White
0,0,0.116293,Male,White
1,1,0.698804,Male,White
0,1,0.680653,Male,White
1,1,0.647739,Male,Asian-Pac-Islander
0,0,0.299661,Female,White
0,0,0.259885,Male,White
1,0,0.335572,Male,White
0,0,0.320895,Male,White
1,0,0.477320,Male,White
0,0,0.108215,Male,Asian-Pac-Islander
0,0,0.366638,Male,White
0,0,0.188834,Male,White
0,0,0.073716,Male,White
0,0,0.225317,Male,White
0,0,0.307651,Male,White
1,0,0.257195,Male,White
0,0,0.393987,Male,White
0,0,0.077152,Female,White
0,0,0.163339,Male,White
0,0,0.142448,Male,White
0,0,0.037491,Female,White
0,0,0.126795,Male,White
0,0,0.091679,Female,White
1,0,0.065332,Female,White
0,0,0.088013,Female,White
0,0,0.131842,Male,White
1,0,0.350813,Male,White
0,0,0.204227,Male,White
1,0,0.146912,Male,White
0,0,0.172081,Male,White
0,0,0.127321,Female,White
0,0,0.118599,Female,White
0,0,0.031975,Female,Black
0,0,0.056557,Male,Black
0,0,0.212043,Male,White
0,1,0.526518,Male,Asian-Pac-Islander
0,0,0.058235,Female,Black
0,0,0.217589,Male,White
1,1,0.633185,Male,White
0,1,0.774925,Male,White
1,1,0.523251,Male,White
0,0,0.406458,Male,White
0,0,0.024856,Female,White
0,0,0.030638,Female,White
0,0,0.203541,Male,White
1,0,0.185233,Male,White
0,0,0.030935,Female,Black
1,0,0.206394,Male,White
1,0,0.271278,Male,White
1,0,0.135903,Male,White
0,0,0.183915,Male,White
1,0,0.306277,Male,White
0,0,0.212366,Male,White
1,1,0.804704,Male,White
1,1,0.626993,Male,White
0,0,0.028834,Male,White
0,0,0.110399,Female,White
0,0,0.084791,Male,White
1,0,0.450412,Male,White
1,0,0.375593,Male,White
0,0,0.357858,Male,White
1,0,0.387238,Male,White
0,0,0.230094,Male,Black
1,0,0.354811,Male,White
0,0,0.349850,Male,White
0,0,0.170794,Male,White
0,0,0.014909,Male,White
0,0,0.113566,Female,White
0,0,0.172758,Female,White
0,0,0.066709,Female,White
0,0,0.274339,Female,White
1,0,0.396844,Male,White
1,1,0.621648,Male,White
1,1,0.557616,Male,White
0,0,0.126795,Male,White
0,0,0.073120,Male,White
0,0,0.159680,Male,White
1,1,0.588442,Male,White
0,1,0.579707,Male,Asian-Pac-Islander
0,0,0.276675,Male,Asian-Pac-Islander
0,0,0.109274,Male,Black
0,0,0.122422,Female,White
0,0,0.024396,Female,Black
0,0,0.117195,Male,White
0,0,0.086594,Female,White
1,1,0.711884,Male,White
0,0,0.069297,Male,White
0,0,0.008731,Female,White
1,0,0.335572,Male,White
0,1,0.842723,Male,White
0,0,0.085579,Male,White
1,1,0.695106,Male,White
0,0,0.026768,Female,White
0,0,0.131746,Female,Black
1,0,0.413892,Male,White
0,0,0.007339,Female,White
0,0,0.009574,Male,White
0,0,0.037878,Female,White
0,0,0.031392,Female,White
0,0,0.226954,Male,White
1,0,0.197755,Male,White
0,0,0.039719,Female,White
1,0,0.191393,Male,White
0,0,0.062647,Female,White
0,0,0.034601,Female,White
0,0,0.044609,Female,White
0,0,0.178562,Male,White
0,0,0.191276,Male,Black
0,0,0.410886,Female,White
1,0,0.285712,Male,White
0,0,0.121914,Male,White
0,0,0.295891,Male,White
0,0,0.039367,Male,White
0,0,0.122887,Male,White
0,0,0.146912,Male,White
0,0,0.293193,Male,White
1,1,0.595398,Male,White
0,0,0.031858,Female,White
0,0,0.021504,Male,White
0,1,0.762550,Male,White
0,0,0.498085,Male,White
0,0,0.205566,Female,White
0,0,0.052025,Male,White
0,0,0.432881,Male,White
0,0,0.215687,Male,White
0,0,0.105120,Female,White
0,0,0.030680,Male,White
0,0,0.070085,Female,Black
0,0,0.148012,Male,White
0,0,0.063163,Female,White
0,0,0.155413,Male,Black
0,0,0.092101,Male,White
1,1,0.524380,Male,White
0,0,0.066447,Female,White
0,0,0.180725,Female,White
0,0,0.243069,Male,White
0,0,0.157304,Male,White
0,0,0.131842,Male,White
0,0,0.197726,Male,Asian-Pac-Islander
0,0,0.280230,Male,White
0,0,0.052359,Female,White
0,0,0.099344,Female,White
0,0,0.235677,Male,White
0,0,0.468403,Male,White
1,0,0.219910,Male,White
0,1,0.659841,Male,White
0,1,0.524380,Male,White
0,0,0.076260,Male,White
1,0,0.287564,Male,White
1,0,0.328428,Male,White
0,0,0.036131,Female,White
1,0,0.365140,Male,White
1,0,0.479580,Male,White
0,0,0.451383,Male,Black
0,0,0.160317,Female,White
0,0,0.065595,Male,Black
0,0,0.450964,Male,White
0,0,0.271278,Male,White
0,0,0.206394,Male,White
0,1,0.633143,Male,Asian-Pac-Islander
1,0,0.285773,Male,White
1,0,0.261730,Female,White
0,0,0.018113,Female,White
1,0,0.237312,Male,White
0,0,0.045926,Female,Black
0,0,0.116293,Male,White
0,0,0.153756,Male,White
1,0,0.279494,Male,Black
0,0,0.260815,Male,White
1,1,0.698993,Male,White
0,0,0.043812,Female,Black
0,0,0.276652,Male,White
0,0,0.117668,Female,Asian-Pac-Islander
0,0,0.364160,Male,White
0,0,0.227750,Male,White
0,1,0.526489,Male,White
0,0,0.036777,Male,Black
0,0,0.055199,Female,White
0,0,0.153697,Male,White
1,0,0.039335,Female,Black
0,0,0.366190,Male,White
0,0,0.095046,Male,White
0,0,0.326694,Female,White
0,0,0.390446,Female,White
1,0,0.280230,Male,White
1,1,0.546678,Male,White
0,0,0.224684,Male,White
1,1,0.566569,Male,White
0,0,0.078393,Male,White
1,0,0.397928,Male,White
0,0,0.083766,Male,Black
1,1,0.610042,Male,White
0,0,0.453888,Male,White
0,0,0.318809,Female,White
0,0,0.025924,Female,Black
0,0,0.039883,Male,Black
1,0,0.339921,Male,White
0,0,0.210805,Male,White
1,0,0.298666,Male,White
0,0,0.018202,Female,White
0,0,0.010895,Male,White
0,0,0.400028,Male,White
1,1,0.767010,Male,White
0,0,0.016452,Female,White
0,0,0.085880,Female,White
0,0,0.048786,Female,White
0,0,0.092101,Male,White
0,1,0.660857,Male,White
0,0,0.040589,Male,White
0,0,0.016163,Female,White
1,0,0.448320,Male,White
0,0,0.431712,Female,White
0,0,0.074643,Female,White
0,1,0.568791,Male,White
1,0,0.376656,Male,White
0,0,0.141932,Male,White
0,0,0.010551,Male,White
0,0,0.144004,Male,Black
0,0,0.341690,Male,White
1,0,0.305316,Male,White
1,0,0.331941,Male,White
0,0,0.137059,Male,White
0,0,0.016507,Female,Black
0,0,0.183156,Female,White
0,0,0.254779,Male,White
0,0,0.197755,Male,White
0,1,0.851385,Male,White
0,0,0.413210,Male,White
0,0,0.105924,Male,Black
0,0,0.103981,Male,White
0,0,0.052040,Male,White
0,0,0.024188,Female,Black
0,1,0.686048,Male,Black
0,0,0.171467,Female,White
0,0,0.088406,Male,Asian-Pac-Islander
0,1,0.501984,Male,White
0,0,0.026524,Male,White
0,0,0.030116,Male,White
0,0,0.073063,Female,Black
0,0,0.013641,Female,Black
0,0,0.100285,Male,White
0,0,0.125779,Male,White
1,1,0.659774,Male,White
0,0,0.040940,Female,White
1,0,0.451533,Male,White
1,1,0.577324,Male,White
0,0,0.067219,Female,Black
0,0,0.319909,Male,White
1,0,0.278407,Male,White
0,0,0.030364,Male,White
1,1,0.546678,Male,White
1,0,0.243903,Male,White
0,0,0.159073,Male,White
0,0,0.141280,Female,Black
0,0,0.199182,Female,White
0,0,0.038035,Male,Other
0,0,0.199148,Male,White
0,0,0.076777,Female,Black
0,0,0.153756,Male,White
0,0,0.118158,Female,White
0,0,0.016467,Female,White
0,0,0.046949,Female,White
0,0,0.042154,Female,Black
0,1,0.528671,Male,White
0,0,0.189913,Female,White
0,1,0.620653,Male,White
0,1,0.907686,Male,White
0,0,0.126795,Male,White
0,0,0.068681,Female,White
0,0,0.028655,Female,Asian-Pac-Islander
0,0,0.165787,Male,White
0,0,0.466149,Male,White
0,0,0.088420,Male,White
0,0,0.022424,Female,White
0,0,0.103063,Female,White
0,1,0.754763,Male,White
0,0,0.084481,Female,White
0,0,0.295011,Male,White
0,0,0.395689,Male,White
0,0,0.366190,Male,White
1,0,0.334563,Male,White
0,0,0.141280,Female,Black
0,0,0.029579,Male,White
1,0,0.285773,Male,White
0,0,0.049595,Male,White
0,0,0.039699,Male,White
0,0,0.075935,Female,White
0,0,0.300567,Male,White
0,0,0.153756,Male,White
1,1,0.553439,Male,White
1,1,0.796047,Male,White
1,1,0.626853,Male,White
1,0,0.488514,Male,White
0,0,0.052907,Female,White
0,0,0.113932,Female,White
0,0,0.173375,Male,White
0,0,0.226210,Female,White
0,0,0.043096,Female,White
0,0,0.074921,Male,White
0,0,0.110153,Male,White
0,0,0.044827,Female,Black
0,0,0.061859,Male,White
0,0,0.135372,Male,Black
0,0,0.105228,Female,Asian-Pac-Islander
0,0,0.347623,Male,White
1,0,0.488514,Male,White
1,0,0.440457,Male,White
